mol_wt,logp,h_donors,h_acceptors,tpsa,smiles
-0.18845306175748225,-0.8403677446550996,0.943661825308112,0.3162506226686697,0.7700503922292856,O=C(N[C@@H]1CCCC[C@@H]1C(=O)O)C1C=NN2C(O)=CC(c3ccccc3)=NC12
-1.7754749167932369,-0.4043552294239445,-0.4034011094072929,-0.9625987530040712,-1.0339570073453008,Cc1ccccc1-c1csc(N)n1
0.7121194210945414,-3.030026995520428,3.637787694738922,2.4476662487899046,3.1959731334383967,CC(=O)Nc1ccc(-c2cn(CC(=O)N[C@H]3[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]3O)nn2)cc1
-0.5519378824865441,0.09396019195533666,-1.0769325767649953,-0.11003250255557723,-0.43206500365531264,CC(C)n1cc(C(=O)N2CCC(c3nc4ccccc4o3)CC2)cn1
-0.5533997837628528,0.5039862060066742,-0.4034011094072929,-1.388881878228318,-1.0477826454498629,Cc1ccc(CNC(=O)C(C)Oc2ccc(Cl)cc2Cl)cc1
0.05146393414194205,0.03217485927469173,0.943661825308112,0.7425337478929166,0.9195103076010173,O=C(CSc1nnc(-c2ccccc2C(=O)O)[nH]1)Nc1nc2ccccc2s1
0.2751678667340634,0.07401204789614105,-0.4034011094072929,0.7425337478929166,-0.36603566305248997,COc1ccc(NC(=O)CN2CCN(c3nc(-c4cccc(OC)c4)cs3)CC2)cc1
0.1592564401142441,-0.5915011690409174,-0.4034011094072929,0.7425337478929166,0.28329258172039223,CCOC(=O)c1c(NC(=O)CCC(=O)N2CCOCC2)sc2c1CC(C)(C)OC2
0.5274986344882391,0.7488523700284435,-0.4034011094072929,-0.9625987530040712,-0.5881993650085571,CC(=O)C1=C(O)C(=O)N(c2ccc(Br)cc2F)C1c1cccc(Br)c1
0.08437736118198697,-0.18974554768871635,-0.4034011094072929,0.3162506226686697,0.4282234087475263,CC(=O)NC[C@H]1CN(c2ccc(/C=C(\C#N)c3nc4ccccc4n3C)cc2)C(=O)O1
0.5673416387645703,-0.07550198752267374,0.943661825308112,2.0213831235656574,1.8863514826372918,C[C@H](Nc1nc(N)nc(N)c1C#N)c1nc2cccc(Cl)c2c(=O)n1-c1cncc(C2CC2)c1
1.0633143599075214,0.8924790072546531,-0.4034011094072929,-0.11003250255557723,-0.5800946806024344,O=C(c1ccc(-c2cc(F)c(F)c(F)c2)o1)N1CCN(Cc2ccc(OC3CCNCC3)c(Cl)c2)CC1
0.11767897669653103,-0.6168568775572412,0.943661825308112,0.3162506226686697,0.9726675023823513,COC(=O)[C@H](Cc1cccc(C(=N)N)c1)[C@@H](C)NC(=O)c1ccc(-n2ccnc2)cc1
-0.5288613165769126,-1.2797660529860302,0.27013035795040957,-0.9625987530040712,-0.3014365608742775,CCNC(=O)C1CN(C(=O)C(O)c2ccc(Br)cc2)C1
1.5954133871666971,0.528721904640077,-1.0769325767649953,2.0213831235656574,0.6997303363526338,COc1cc([C@@H]2c3cc4c(cc3[C@H](OC(=O)c3ccc(Br)nc3)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OC
1.1599567713995071,0.6156850299575979,-0.4034011094072929,0.7425337478929166,0.7998470260753247,COc1ccc(S(=O)(=O)c2cc(OC)ccc2S(=O)(=O)c2ccc([C@H](C)NC(=O)C(C)(C)C)cc2)cc1
-0.47790951446648977,-0.16417957495122792,-0.4034011094072929,-0.11003250255557723,-0.16055807605020478,CN(CC(=O)O)c1ncc2c(n1)-c1ccccc1OC2c1ccccc1
1.4967391806805226,1.344547082758317,0.27013035795040957,1.1688168731171635,0.575537966482343,O=C(Nc1ccc(Oc2ccnc(-c3nncn3CCCN3CCOCC3)c2)c(F)c1)Nc1ccc(Cl)cc1Cl
0.581630278357864,0.2878885005524356,0.27013035795040957,-0.5363156277798242,-0.49690247890429334,O=S(=O)(NCCN1CCCC1)c1ccc(-c2ccccc2CNC2Cc3ccccc3C2)cc1
0.7370543360842253,0.310801909269079,0.27013035795040957,0.7425337478929166,1.093761022332654,NS(=O)(=O)c1ccc(-c2cc(C(=O)O)cc(-n3cc(-c4ccc(C(F)(F)F)cc4)nn3)c2)s1
2.653895985847732,-1.4752578647661454,1.6171932926658144,-0.5363156277798242,0.18436775735154254,CC[n+]1ccc(Nc2ccc(NC(=O)CCCCCCC(=O)Nc3ccc(Nc4cc[n+](CC)cc4)cc3)cc2)cc1.[Br-].[Br-]
-0.4819648451256273,0.7082012872699749,0.27013035795040957,-1.388881878228318,-0.9810381856347354,CC(C)(C)c1ccc(C(=O)NC(=S)Nc2ccc(Cl)cc2)cc1
0.17484179439895223,-0.3249508332877731,1.6171932926658144,-0.11003250255557723,1.3268898855440625,CCOP(=O)(O)O[C@@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
1.779067832251372,2.778980382323072,0.943661825308112,-0.5363156277798242,-0.34434371361257365,CC(C)(C)CN1CCC2(CC1)CN(c1ccccc1NC(=O)Nc1ccc(C(F)(F)F)cc1)c1c(O)ccc(C(F)(F)F)c12
-0.5685556529268379,-0.3355934377128681,-1.0769325767649953,0.7425337478929166,-0.19655240973622037,Cc1cc(C)n2nc(CCc3nc(-c4ccc(C)o4)cn3C)nc2n1
0.45595632457083396,0.4837577096525922,0.943661825308112,0.7425337478929166,1.0708772075388957,COc1nc(C(=O)NCC(=O)O)c(O)c2ccc(Oc3ccc(Oc4ccccc4)cc3)cc12
-0.799503017266542,0.2460513119309882,-0.4034011094072929,-1.388881878228318,-1.072335071738999,C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)[C@@H](F)C[C@@H]12
-0.3619567912004476,0.6445289679891368,-0.4034011094072929,-0.5363156277798242,-0.9519566710010013,CCC(O)(c1cccc(OCc2ccc(F)c(F)c2)c1)c1nccs1
0.34085431221699186,-0.38980925843159,0.943661825308112,0.7425337478929166,0.9419173762532386,O=C(COC(=O)c1ccc(NS(=O)(=O)c2cccs2)cc1O)NCc1ccccc1
-0.8512229369967196,0.13347908275368897,-1.0769325767649953,-0.9625987530040712,-1.4594529386667379,CN(c1ccncc1)n1ccc2cc(Br)ccc21
-0.7588671173827222,-0.3058545288938078,0.27013035795040957,-0.9625987530040712,0.14980366209013754,Cc1ccc(CN(C(=O)c2cccc(NC(N)=O)c2)C2CC2)o1
4.334884229700187,-1.3980693300376268,7.005445031527435,1.5950999983414105,5.763251105613119,N=C(N)NCCC[C@@H]1NC(=O)[C@@H](Cc2ccc3ccccc3c2)NC(=O)[C@H](Cc2c[nH]cn2)NC(=O)C2(CCCCC2)NC(=O)CC[C@@H](C(N)=O)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC1=O
-0.7666639241896993,-0.07495206571347453,-0.4034011094072929,-0.9625987530040712,-0.8773458998505196,O=C(NCCC1CCN(Cc2ccccc2)CC1)c1ccoc1
-1.2924197865889626,-0.21507429925360858,-0.4034011094072929,-1.815165003452565,-1.38007470610089,C/N=C(/Cc1ccc2ccccc2c1)NC.Cl
